Episodes,Returns
0,24.0
1,30.866666666666664
2,39.959999999999994
3,38.628571428571426
4,36.977777777777774
5,38.64444444444444
6,40.35555555555555
7,40.28888888888888
8,40.64444444444444
9,40.02222222222221
10,41.19999999999998
11,41.73333333333332
12,42.266666666666666
13,41.86666666666666
14,41.57777777777777
15,41.39999999999999
16,42.62222222222221
17,41.24444444444444
18,39.42222222222222
19,41.977777777777774
20,46.15555555555555
21,45.55555555555554
22,47.39999999999999
23,49.400000000000006
24,50.266666666666666
25,49.044444444444444
26,47.666666666666664
27,51.77777777777779
28,50.06666666666669
29,45.622222222222234
30,45.622222222222234
31,44.64444444444447
32,45.666666666666664
33,44.60000000000001
34,43.77777777777778
35,46.55555555555556
36,46.666666666666664
37,46.48888888888887
38,51.5111111111111
39,52.066666666666656
40,54.888888888888864
41,53.39999999999999
42,55.44444444444444
43,56.933333333333344
44,55.42222222222222
45,57.2222222222222
46,57.86666666666664
47,55.95555555555555
48,56.77777777777775
49,56.39999999999996
50,59.155555555555516
51,58.933333333333294
52,60.55555555555551
53,63.022222222222204
54,64.73333333333332
55,63.86666666666669
56,65.39999999999999
57,70.0888888888889
58,70.73333333333338
59,69.31111111111113
60,69.80000000000003
61,68.40000000000003
62,69.0666666666667
63,66.62222222222226
64,68.51111111111115
65,67.91111111111114
66,67.42222222222225
67,66.95555555555559
68,69.64444444444452
69,72.11111111111116
70,76.13333333333337
71,75.11111111111111
72,75.53333333333336
73,74.15555555555551
74,75.35555555555554
75,75.13333333333331
76,76.88888888888889
77,75.22222222222217
78,72.88888888888884
79,71.75555555555553
80,73.82222222222218
81,72.88888888888879
82,77.04444444444441
83,75.68888888888887
84,76.53333333333336
85,78.9111111111111
86,81.77777777777777
87,84.95555555555559
88,85.57777777777785
89,86.40000000000015
90,87.31111111111133
91,86.75555555555577
92,92.40000000000025
93,100.35555555555574
94,99.28888888888903
95,102.80000000000018
96,103.35555555555574
97,108.9111111111113
98,112.04444444444461
99,117.82222222222238
