-28.191204071044922,5.698354721069336,5.698354721069336
-30.765029907226562,5.553820610046387,5.553820610046387
-51.85948944091797,27.329936981201172,27.329936981201172
-55.80219650268555,32.23170852661133,32.23170852661133
-51.702667236328125,33.45402908325195,33.45402908325195
-39.791072845458984,20.94926643371582,20.94926643371582
-42.405975341796875,20.905717849731445,20.905717849731445
-48.0346794128418,24.3464412689209,24.3464412689209
-27.922893524169922,-0.9409164786338806,-0.9409164786338806
-29.258956909179688,9.751893043518066,9.751893043518066
-27.856945037841797,7.16464376449585,7.16464376449585
-28.075178146362305,6.699584007263184,6.699584007263184
-26.73847007751465,2.3501126766204834,2.3501126766204834
-26.508567810058594,5.632721424102783,5.632721424102783
-26.956926345825195,5.891037464141846,5.891037464141846
-25.952234268188477,-2.8915958404541016,-2.8915958404541016
-27.33343505859375,2.523860454559326,2.523860454559326
-24.156763076782227,-3.245555877685547,-3.245555877685547
-25.631437301635742,4.121790409088135,4.121790409088135
-26.286924362182617,-1.9666720628738403,-1.9666720628738403
-23.348588943481445,-9.779790878295898,-9.779790878295898
-25.351158142089844,2.012472629547119,2.012472629547119
-24.48622703552246,4.599767684936523,4.599767684936523
-25.621877670288086,2.310035467147827,2.310035467147827
-23.13886260986328,0.5125092267990112,0.5125092267990112
-23.576988220214844,-2.3253414630889893,-2.3253414630889893
-26.051855087280273,2.9470019340515137,2.9470019340515137
-24.226701736450195,3.146085023880005,3.146085023880005
-26.149885177612305,5.531053066253662,5.531053066253662
-25.045421600341797,7.59066915512085,7.59066915512085
-24.658470153808594,5.663302898406982,5.663302898406982
-25.541200637817383,5.987576007843018,5.987576007843018
-26.668787002563477,7.398961544036865,7.398961544036865
-25.833740234375,5.351795196533203,5.351795196533203
-24.639083862304688,5.516560077667236,5.516560077667236
-25.507524490356445,3.270324945449829,3.270324945449829
-26.077789306640625,3.8061230182647705,3.8061230182647705
-24.24941635131836,6.517079830169678,6.517079830169678
-24.934720993041992,7.328783988952637,7.328783988952637
-26.444000244140625,6.110147953033447,6.110147953033447
-28.144874572753906,9.078532218933105,9.078532218933105
-26.778505325317383,4.750142574310303,4.750142574310303
-24.966615676879883,5.2066755294799805,5.2066755294799805
-25.322324752807617,5.2703471183776855,5.2703471183776855
-25.940649032592773,3.250352382659912,3.250352382659912
-42.50796127319336,17.28092384338379,17.28092384338379
-23.832292556762695,5.845935821533203,5.845935821533203
-24.505483627319336,3.186129570007324,3.186129570007324
-23.2293758392334,5.03157377243042,5.03157377243042
-24.151592254638672,-5.388499736785889,-5.388499736785889
-26.390972137451172,2.465477228164673,2.465477228164673
