-38.08439636230469,14.28352165222168,14.28352165222168
-34.06245422363281,10.906705856323242,10.906705856323242
-37.62617874145508,12.723112106323242,12.723112106323242
-36.91376495361328,12.679228782653809,12.679228782653809
-38.729618072509766,14.221402168273926,14.221402168273926
-37.21308898925781,13.787192344665527,13.787192344665527
-42.485191345214844,20.467849731445312,20.467849731445312
-37.23847579956055,14.580367088317871,14.580367088317871
-35.235191345214844,10.489468574523926,10.489468574523926
-36.83361053466797,13.237964630126953,13.237964630126953
-37.994773864746094,14.45102310180664,14.45102310180664
-40.32140350341797,17.748306274414062,17.748306274414062
-37.12388229370117,13.254257202148438,13.254257202148438
-37.579349517822266,14.350500106811523,14.350500106811523
-34.5958137512207,11.050483703613281,11.050483703613281
-36.33863830566406,12.99325180053711,12.99325180053711
-36.928157806396484,13.301024436950684,13.301024436950684
-37.745243072509766,12.80237865447998,12.80237865447998
-39.670982360839844,15.001067161560059,15.001067161560059
-34.43410110473633,10.562989234924316,10.562989234924316
-38.563419342041016,14.447449684143066,14.447449684143066
-38.05369567871094,14.051436424255371,14.051436424255371
-34.69502639770508,10.42730712890625,10.42730712890625
-37.81776428222656,14.005099296569824,14.005099296569824
-38.132720947265625,15.532838821411133,15.532838821411133
-36.959041595458984,11.39041805267334,11.39041805267334
-35.44883346557617,11.556561470031738,11.556561470031738
-35.87895584106445,10.79690170288086,10.79690170288086
-37.66262435913086,13.869778633117676,13.869778633117676
-37.59553146362305,14.586348533630371,14.586348533630371
-33.812564849853516,9.838907241821289,9.838907241821289
-37.57331848144531,14.173406600952148,14.173406600952148
-36.243431091308594,11.571982383728027,11.571982383728027
-35.79780197143555,12.567639350891113,12.567639350891113
-37.14411544799805,16.230924606323242,16.230924606323242
-33.82696533203125,11.224306106567383,11.224306106567383
-37.63741683959961,13.211207389831543,13.211207389831543
-36.83290481567383,11.90561294555664,11.90561294555664
-37.41022872924805,13.85987663269043,13.85987663269043
-38.77490997314453,15.049318313598633,15.049318313598633
-37.37393569946289,15.393856048583984,15.393856048583984
-35.182861328125,12.811120986938477,12.811120986938477
-35.51813888549805,11.876923561096191,11.876923561096191
-36.1239013671875,12.779254913330078,12.779254913330078
-39.69087219238281,16.39217185974121,16.39217185974121
-35.28071212768555,10.548457145690918,10.548457145690918
-36.5734748840332,13.27535343170166,13.27535343170166
-35.9468879699707,10.79240894317627,10.79240894317627
-39.579315185546875,15.178996086120605,15.178996086120605
-34.61690902709961,12.786030769348145,12.786030769348145
