Episodes,Returns
152,-1297.2151187046968
153,-1313.5911421007995
154,-1303.6209955766744
155,-1224.863296837255
156,-1315.6944568662439
157,-1339.6381486938528
158,-1299.0824827291913
159,-1246.165222417353
160,-1300.4363178280992
161,-1277.93431009803
162,-1281.0246890327867
163,-1271.5667027622824
164,-1302.5121244232546
165,-1318.0596937608982
166,-1315.5485166762437
167,-1283.3289670981176
168,-1293.1818243512987
169,-1200.8254850966687
170,-1281.4365514121664
171,-1227.6024170939377
172,-1231.9697578950695
173,-1198.4487619673828
174,-1113.062829157994
175,-1126.3990813770474
176,-1120.5424292775117
177,-1153.523938006424
178,-1160.8938277203156
179,-1155.352976543638
180,-1168.6764810425036
181,-1151.140995274272
182,-1160.053825182271
183,-1212.4665793841575
184,-1160.1644234947323
185,-1236.453313727197
186,-1258.7144585685455
187,-1300.9063236902034
188,-1231.1217394987148
189,-1269.3378657865978
190,-1270.9256849139476
191,-1264.765526957467
192,-1247.7092697328158
193,-1286.993864631403
194,-1200.7352335846454
195,-1147.538017156592
196,-1153.4286666970422
197,-1148.336326657057
198,-1121.6320737057217
199,-1126.4123809376906
200,-1189.192769148581
201,-1221.1116087136875
202,-1264.4256521062862
203,-1293.2882565424725
204,-1268.7772068567574
205,-1214.956335039085
206,-1245.8559771172004
207,-1232.4769131979556
208,-1202.8314028552527
209,-1186.0692569181556
210,-1123.85926943987
211,-1061.4777988912538
212,-1051.1210032862857
213,-1059.094331098591
214,-1078.095947777943
215,-1054.6182637782767
216,-1120.7588774350718
217,-1112.660409518427
218,-1066.6814823238658
219,-1073.1104293021426
220,-1071.3891681574428
221,-1051.1962674444658
222,-1034.625420104861
223,-1071.95305478221
224,-1102.5598127454546
225,-1083.2005121311458
226,-1114.7833743986946
227,-1114.9018400636269
228,-1127.1482180819341
229,-1135.9050627305342
230,-1169.9855651170428
231,-1154.4480701238306
232,-1155.118815594605
233,-1132.3671148346427
234,-1083.3315977650152
235,-1050.758446694979
236,-1036.83707316701
237,-1000.8680130130443
238,-985.3679358741049
239,-949.8059356915765
240,-961.201466122558
241,-902.1723473596503
242,-884.6084466154506
243,-871.6947173530805
244,-878.8147608574751
245,-937.3370064931418
246,-999.4249830763761
247,-1062.2101890716779
248,-1096.2193248360677
249,-1153.6094575472396
250,-1153.8885252916434
251,-1203.637072420957
252,-1235.0797988650415
253,-1228.9461591105855
254,-1183.561655908034
255,-1130.8767553078296
256,-1100.6764359414099
257,-1057.1469963253346
258,-994.8207802444036
259,-1002.2270810431219
260,-1020.8685078235511
261,-1007.2460637523392
262,-1043.4547871865927
263,-1035.878729089739
264,-1062.5304193044108
265,-1080.56464841297
266,-1090.185706440424
267,-1094.9824366983958
268,-1086.2295738103567
269,-1037.1498469267842
270,-1028.7038786955527
271,-991.5609367419966
272,-998.2484634497991
273,-1000.7748637018053
274,-958.1099638232457
275,-959.9703338044217
276,-1010.7679475726779
277,-1057.086678329467
278,-1026.5880418035538
279,-1060.7451288872335
280,-1057.34269166406
281,-1071.188912797189
282,-1069.600431972455
283,-1126.0987507629131
284,-1125.8240610865953
285,-1097.6868874291217
286,-1102.383897899068
287,-1127.5826408024425
288,-1089.3811886114158
289,-1142.5661013820015
290,-1174.5013858190957
291,-1184.0851857795885
292,-1137.7224739170892
293,-1146.4433746481793
294,-1177.4694123042345
295,-1199.894117066766
296,-1195.7118301820399
297,-1209.5085645824179
298,-1202.0618989061525
299,-1209.867438631417
300,-1153.9082035269691
301,-1169.2230005603892
302,-1157.5815638149506
303,-1106.3056445630564
304,-1067.4197394646342
305,-1052.517433106052
306,-1076.7722230540176
307,-1048.3379985726917
308,-985.5813909006603
309,-1056.3259051862276
310,-1027.8381545220682
311,-1096.3386946614546
