Episodes,Returns
0,21.0
1,19.0
2,18.4
3,18.285714285714285
4,22.22222222222222
5,21.0
6,19.444444444444443
7,21.88888888888889
8,21.444444444444443
9,20.88888888888889
10,19.555555555555557
11,20.666666666666668
12,15.333333333333334
13,18.11111111111111
14,20.555555555555557
15,28.555555555555557
16,28.444444444444443
17,30.666666666666668
18,33.55555555555556
19,35.666666666666664
20,37.55555555555556
21,40.44444444444444
22,40.333333333333336
23,40.55555555555556
24,35.0
25,34.888888888888886
26,35.0
27,34.44444444444444
28,36.666666666666664
29,37.22222222222222
30,38.0
31,37.333333333333336
32,36.77777777777778
33,36.77777777777778
34,39.0
35,39.333333333333336
36,40.666666666666664
37,42.111111111111114
38,46.0
39,44.333333333333336
40,45.333333333333336
41,46.888888888888886
42,46.666666666666664
43,46.333333333333336
44,50.55555555555556
45,49.77777777777778
46,49.333333333333336
47,44.333333333333336
48,44.111111111111114
49,43.666666666666664
50,42.0
51,47.55555555555556
52,47.22222222222222
53,42.888888888888886
54,44.22222222222222
55,45.77777777777778
56,46.22222222222222
57,47.22222222222222
58,48.55555555555556
59,54.333333333333336
60,50.666666666666664
61,49.333333333333336
62,51.77777777777778
63,58.666666666666664
64,55.111111111111114
65,55.77777777777778
66,57.666666666666664
67,56.333333333333336
68,52.666666666666664
69,56.22222222222222
70,58.666666666666664
71,57.333333333333336
72,51.0
73,55.888888888888886
74,56.888888888888886
75,59.333333333333336
76,61.333333333333336
77,66.33333333333333
78,61.0
79,61.666666666666664
80,61.666666666666664
81,60.666666666666664
82,57.333333333333336
83,56.111111111111114
84,53.55555555555556
85,54.888888888888886
86,48.77777777777778
87,55.666666666666664
88,58.333333333333336
89,58.22222222222222
90,59.888888888888886
91,63.0
92,62.333333333333336
93,61.333333333333336
94,61.0
95,63.0
96,58.77777777777778
97,55.55555555555556
98,54.111111111111114
99,52.888888888888886
100,54.44444444444444
101,59.77777777777778
102,60.333333333333336
103,58.333333333333336
104,57.55555555555556
105,56.888888888888886
106,59.333333333333336
107,68.0
108,70.55555555555556
109,69.22222222222223
110,71.22222222222223
111,74.11111111111111
112,78.44444444444444
113,81.0
114,84.88888888888889
115,88.33333333333333
116,86.66666666666667
117,89.77777777777777
118,88.22222222222223
119,85.44444444444444
120,92.33333333333333
121,88.55555555555556
122,87.0
123,84.66666666666667
124,89.0
125,85.22222222222223
126,81.77777777777777
127,79.11111111111111
128,87.88888888888889
129,82.88888888888889
130,83.33333333333333
131,87.77777777777777
132,89.44444444444444
133,85.22222222222223
134,84.66666666666667
135,85.33333333333333
136,87.88888888888889
137,77.77777777777777
138,77.44444444444444
139,78.88888888888889
140,78.0
141,76.11111111111111
142,71.55555555555556
143,71.11111111111111
144,70.33333333333333
145,75.0
146,79.44444444444444
147,75.44444444444444
148,81.33333333333333
149,95.0
150,98.22222222222223
151,98.33333333333333
152,98.66666666666667
153,101.33333333333333
154,110.88888888888889
155,107.33333333333333
156,107.77777777777777
157,103.22222222222223
158,86.33333333333333
159,84.77777777777777
160,83.0
161,93.0
162,91.88888888888889
163,85.0
164,83.44444444444444
165,87.0
166,89.33333333333333
167,92.88888888888889
168,93.0
169,94.77777777777777
170,87.44444444444444
171,84.22222222222223
172,76.22222222222223
173,76.44444444444444
174,74.33333333333333
175,72.33333333333333
176,71.55555555555556
177,73.0
178,71.33333333333333
179,72.77777777777777
180,86.22222222222223
181,90.44444444444444
182,93.77777777777777
183,97.11111111111111
184,97.77777777777777
185,98.44444444444444
186,101.66666666666667
187,106.55555555555556
188,107.88888888888889
189,103.33333333333333
190,102.22222222222223
191,101.77777777777777
192,100.44444444444444
193,110.0
194,108.44444444444444
195,110.0
196,107.66666666666667
197,108.88888888888889
198,105.22222222222223
199,108.11111111111111
200,112.44444444444444
201,115.66666666666667
202,100.88888888888889
203,103.66666666666667
204,98.88888888888889
205,106.0
206,104.22222222222223
207,114.33333333333333
208,111.33333333333333
209,107.88888888888889
210,112.11111111111111
211,117.55555555555556
212,117.44444444444444
213,120.88888888888889
214,115.33333333333333
215,115.22222222222223
216,105.44444444444444
217,106.33333333333333
218,107.77777777777777
219,106.44444444444444
220,106.55555555555556
221,106.22222222222223
222,102.77777777777777
223,105.22222222222223
224,108.77777777777777
225,112.33333333333333
226,113.88888888888889
227,116.44444444444444
228,114.44444444444444
229,117.88888888888889
230,128.77777777777777
231,131.11111111111111
232,130.0
233,129.22222222222223
234,129.44444444444446
235,130.55555555555554
236,131.55555555555554
237,131.33333333333334
238,129.33333333333334
239,121.0
240,120.66666666666667
241,120.11111111111111
242,120.22222222222223
243,120.11111111111111
244,116.88888888888889
245,116.44444444444444
246,118.77777777777777
247,115.44444444444444
248,119.88888888888889
249,122.33333333333333
250,133.22222222222223
251,133.66666666666666
252,132.55555555555554
253,136.88888888888889
254,137.44444444444446
255,131.77777777777777
256,134.22222222222223
257,138.88888888888889
258,140.55555555555554
259,131.33333333333334
260,143.88888888888889
261,142.66666666666666
262,143.77777777777777
263,139.44444444444446
264,147.55555555555554
265,155.22222222222223
266,151.44444444444446
267,151.55555555555554
268,153.0
269,142.55555555555554
270,139.44444444444446
271,141.44444444444446
272,146.22222222222223
273,142.33333333333334
274,140.88888888888889
275,138.0
276,136.0
277,141.55555555555554
278,138.11111111111111
279,142.33333333333334
280,141.55555555555554
281,138.33333333333334
282,152.0
283,148.33333333333334
284,149.88888888888889
285,151.66666666666666
286,147.22222222222223
287,149.44444444444446
288,148.0
289,146.22222222222223
290,151.11111111111111
291,135.88888888888889
292,140.77777777777777
293,138.88888888888889
294,138.11111111111111
295,139.0
296,138.22222222222223
297,144.33333333333334
298,150.11111111111111
299,146.77777777777777
300,153.22222222222223
301,146.88888888888889
302,148.0
303,147.33333333333334
304,151.11111111111111
305,151.77777777777777
306,154.33333333333334
307,151.11111111111111
308,152.33333333333334
309,146.44444444444446
310,150.0
311,148.0
312,150.11111111111111
313,145.66666666666666
314,148.44444444444446
315,143.33333333333334
316,146.22222222222223
317,147.11111111111111
318,156.33333333333334
319,155.0
320,155.55555555555554
321,161.44444444444446
322,171.22222222222223
323,170.55555555555554
324,172.66666666666666
325,172.66666666666666
326,178.33333333333334
327,178.11111111111111
328,180.55555555555554
329,180.66666666666666
330,181.11111111111111
331,174.55555555555554
332,175.77777777777777
333,178.11111111111111
334,173.77777777777777
335,168.88888888888889
336,160.11111111111111
337,162.11111111111111
338,172.66666666666666
339,164.44444444444446
340,164.33333333333334
341,161.44444444444446
342,156.55555555555554
343,154.66666666666666
344,152.88888888888889
345,155.33333333333334
346,151.55555555555554
347,145.11111111111111
348,146.0
349,142.55555555555554
350,142.33333333333334
351,144.77777777777777
352,147.33333333333334
353,155.77777777777777
354,154.77777777777777
355,158.22222222222223
356,165.55555555555554
357,167.22222222222223
358,169.0
359,175.11111111111111
360,174.44444444444446
361,176.0
362,171.44444444444446
363,175.33333333333334
364,171.77777777777777
365,163.33333333333334
366,161.77777777777777
367,161.66666666666666
368,159.44444444444446
369,156.22222222222223
370,156.33333333333334
371,157.22222222222223
372,155.0
373,158.33333333333334
374,157.44444444444446
375,160.44444444444446
376,161.44444444444446
377,158.77777777777777
378,166.22222222222223
379,173.44444444444446
380,171.66666666666666
381,173.55555555555554
382,177.0
383,177.77777777777777
384,177.88888888888889
385,183.66666666666666
386,189.33333333333334
387,183.33333333333334
388,177.22222222222223
389,179.66666666666666
390,183.44444444444446
391,177.55555555555554
392,178.77777777777777
393,177.66666666666666
394,171.66666666666666
395,168.33333333333334
396,170.88888888888889
397,167.44444444444446
398,167.66666666666666
399,168.77777777777777
400,179.66666666666666
401,181.55555555555554
402,183.0
403,187.11111111111111
404,192.0
405,198.33333333333334
406,202.44444444444446
407,201.88888888888889
408,212.88888888888889
409,204.22222222222223
410,205.44444444444446
411,204.66666666666666
412,192.88888888888889
413,188.77777777777777
414,185.22222222222223
415,187.77777777777777
416,191.88888888888889
417,174.44444444444446
418,181.11111111111111
419,175.0
420,186.88888888888889
421,198.66666666666666
422,200.77777777777777
423,201.44444444444446
424,196.44444444444446
425,189.11111111111111
426,195.77777777777777
427,193.22222222222223
428,200.77777777777777
429,197.22222222222223
430,208.88888888888889
431,204.22222222222223
432,204.88888888888889
433,206.22222222222223
434,211.11111111111111
435,206.11111111111111
436,204.33333333333334
437,205.44444444444446
438,201.11111111111111
439,192.11111111111111
440,196.77777777777777
441,206.66666666666666
442,215.0
443,223.11111111111111
444,224.11111111111111
445,225.33333333333334
446,224.88888888888889
447,229.44444444444446
448,222.88888888888889
449,231.66666666666666
450,216.88888888888889
451,233.33333333333334
452,223.55555555555554
453,227.22222222222223
454,226.66666666666666
455,224.22222222222223
456,230.33333333333334
457,233.0
458,228.33333333333334
459,228.55555555555554
460,214.0
461,236.77777777777777
462,250.77777777777777
463,250.55555555555554
464,250.55555555555554
465,249.88888888888889
466,260.3333333333333
467,258.1111111111111
468,270.44444444444446
469,271.44444444444446
470,261.1111111111111
471,243.66666666666666
472,246.44444444444446
473,250.77777777777777
474,246.77777777777777
475,244.22222222222223
476,264.22222222222223
477,259.55555555555554
478,253.66666666666666
479,239.44444444444446
480,241.88888888888889
481,247.33333333333334
482,257.0
483,275.0
484,274.8888888888889
485,273.1111111111111
486,271.55555555555554
